kMessageId;PostedDateTime;TransactionType;OrderID;MerchantOrderID;AmountType;AmountDescription;Amount;QuantityPurchased;SellerSKU;MarketplaceName;SettlementID
5332333674;Tue Oct 28 2025 14:26:34 GMT+0000 (GMT);Order;028-7106697-6406758;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332333677;Tue Oct 28 2025 14:26:34 GMT+0000 (GMT);Order;028-7106697-6406758;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332333680;Tue Oct 28 2025 14:26:34 GMT+0000 (GMT);Order;028-7106697-6406758;;ItemFees;Commission;-5.39;;;Amazon.de;25857547152
5332333683;Tue Oct 28 2025 14:26:34 GMT+0000 (GMT);Order;028-7106697-6406758;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332333794;Tue Oct 28 2025 14:26:37 GMT+0000 (GMT);Order;028-3711641-4334733;;ItemPrice;Principal;20.59;;;Amazon.de;25857547152
5332333797;Tue Oct 28 2025 14:26:37 GMT+0000 (GMT);Order;028-3711641-4334733;;ItemPrice;Tax;4.12;;;Amazon.de;25857547152
5332333800;Tue Oct 28 2025 14:26:37 GMT+0000 (GMT);Order;028-3711641-4334733;;ItemPrice;Shipping;5.42;;;Amazon.de;25857547152
5332333803;Tue Oct 28 2025 14:26:37 GMT+0000 (GMT);Order;028-3711641-4334733;;ItemPrice;ShippingTax;1.08;;;Amazon.de;25857547152
5332333806;Tue Oct 28 2025 14:26:37 GMT+0000 (GMT);Order;028-3711641-4334733;;ItemFees;Commission;-3.78;;;Amazon.de;25857547152
5332333809;Tue Oct 28 2025 14:26:37 GMT+0000 (GMT);Order;028-3711641-4334733;;ItemFees;ShippingHB;-1.01;;;Amazon.de;25857547152
5332333614;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;303-4058084-0834727;;ItemPrice;Principal;20.59;;;Amazon.de;25857547152
5332333617;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;303-4058084-0834727;;ItemPrice;Tax;3.91;;;Amazon.de;25857547152
5332333620;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;303-4058084-0834727;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332333623;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;303-4058084-0834727;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332333626;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;303-4058084-0834727;;ItemFees;Commission;-3.78;;;Amazon.de;25857547152
5332333629;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;303-4058084-0834727;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332333632;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;305-8419627-7854741;;ItemPrice;Principal;10.84;;;Amazon.de;25857547152
5332333635;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;305-8419627-7854741;;ItemPrice;Tax;2.17;;;Amazon.de;25857547152
5332333638;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;305-8419627-7854741;;ItemPrice;Shipping;5.42;;;Amazon.de;25857547152
5332333641;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;305-8419627-7854741;;ItemPrice;ShippingTax;1.08;;;Amazon.de;25857547152
5332333644;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;305-8419627-7854741;;ItemFees;Commission;-1.99;;;Amazon.de;25857547152
5332333647;Tue Oct 28 2025 14:26:40 GMT+0000 (GMT);Order;305-8419627-7854741;;ItemFees;ShippingHB;-0.99;;;Amazon.de;25857547152
5332333722;Tue Oct 28 2025 14:26:44 GMT+0000 (GMT);Order;302-5544726-0477151;;ItemPrice;Principal;20.08;;;Amazon.de;25857547152
5332333725;Tue Oct 28 2025 14:26:44 GMT+0000 (GMT);Order;302-5544726-0477151;;ItemPrice;Tax;4.02;;;Amazon.de;25857547152
5332333728;Tue Oct 28 2025 14:26:44 GMT+0000 (GMT);Order;302-5544726-0477151;;ItemPrice;Shipping;5.42;;;Amazon.de;25857547152
5332333731;Tue Oct 28 2025 14:26:44 GMT+0000 (GMT);Order;302-5544726-0477151;;ItemPrice;ShippingTax;1.08;;;Amazon.de;25857547152
5332333734;Tue Oct 28 2025 14:26:44 GMT+0000 (GMT);Order;302-5544726-0477151;;ItemFees;Commission;-3.7;;;Amazon.de;25857547152
5332333737;Tue Oct 28 2025 14:26:44 GMT+0000 (GMT);Order;302-5544726-0477151;;ItemFees;ShippingHB;-0.99;;;Amazon.de;25857547152
5332333704;Tue Oct 28 2025 14:26:47 GMT+0000 (GMT);Order;028-7227154-4489154;;ItemPrice;Principal;56.73;;;Amazon.de;25857547152
5332333707;Tue Oct 28 2025 14:26:47 GMT+0000 (GMT);Order;028-7227154-4489154;;ItemPrice;Tax;11.34;;;Amazon.de;25857547152
5332333710;Tue Oct 28 2025 14:26:47 GMT+0000 (GMT);Order;028-7227154-4489154;;ItemPrice;Shipping;5.42;;;Amazon.de;25857547152
5332333713;Tue Oct 28 2025 14:26:47 GMT+0000 (GMT);Order;028-7227154-4489154;;ItemPrice;ShippingTax;1.08;;;Amazon.de;25857547152
5332333716;Tue Oct 28 2025 14:26:47 GMT+0000 (GMT);Order;028-7227154-4489154;;ItemFees;Commission;-10.44;;;Amazon.de;25857547152
5332333719;Tue Oct 28 2025 14:26:47 GMT+0000 (GMT);Order;028-7227154-4489154;;ItemFees;ShippingHB;-1.01;;;Amazon.de;25857547152
5332333812;Tue Oct 28 2025 14:26:50 GMT+0000 (GMT);Order;306-1632813-6546744;;ItemPrice;Principal;29.83;;;Amazon.de;25857547152
5332333815;Tue Oct 28 2025 14:26:50 GMT+0000 (GMT);Order;306-1632813-6546744;;ItemPrice;Tax;5.67;;;Amazon.de;25857547152
5332333818;Tue Oct 28 2025 14:26:50 GMT+0000 (GMT);Order;306-1632813-6546744;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332333821;Tue Oct 28 2025 14:26:50 GMT+0000 (GMT);Order;306-1632813-6546744;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332333824;Tue Oct 28 2025 14:26:50 GMT+0000 (GMT);Order;306-1632813-6546744;;ItemFees;Commission;-5.48;;;Amazon.de;25857547152
5332333827;Tue Oct 28 2025 14:26:50 GMT+0000 (GMT);Order;306-1632813-6546744;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332333878;Tue Oct 28 2025 14:29:13 GMT+0000 (GMT);Order;306-1667266-6259507;;ItemPrice;Principal;24.79;;;Amazon.de;25857547152
5332333881;Tue Oct 28 2025 14:29:13 GMT+0000 (GMT);Order;306-1667266-6259507;;ItemPrice;Tax;4.71;;;Amazon.de;25857547152
5332333884;Tue Oct 28 2025 14:29:13 GMT+0000 (GMT);Order;306-1667266-6259507;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332333887;Tue Oct 28 2025 14:29:13 GMT+0000 (GMT);Order;306-1667266-6259507;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332333890;Tue Oct 28 2025 14:29:13 GMT+0000 (GMT);Order;306-1667266-6259507;;ItemFees;Commission;-4.55;;;Amazon.de;25857547152
5332333893;Tue Oct 28 2025 14:29:13 GMT+0000 (GMT);Order;306-1667266-6259507;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332333830;Tue Oct 28 2025 14:29:48 GMT+0000 (GMT);Order;306-4044609-3323532;;ItemPrice;Principal;18.91;;;Amazon.de;25857547152
5332333833;Tue Oct 28 2025 14:29:48 GMT+0000 (GMT);Order;306-4044609-3323532;;ItemPrice;Tax;3.59;;;Amazon.de;25857547152
5332333836;Tue Oct 28 2025 14:29:48 GMT+0000 (GMT);Order;306-4044609-3323532;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332333839;Tue Oct 28 2025 14:29:48 GMT+0000 (GMT);Order;306-4044609-3323532;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332333842;Tue Oct 28 2025 14:29:48 GMT+0000 (GMT);Order;306-4044609-3323532;;ItemFees;Commission;-3.47;;;Amazon.de;25857547152
5332333845;Tue Oct 28 2025 14:29:48 GMT+0000 (GMT);Order;306-4044609-3323532;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332334025;Tue Oct 28 2025 15:13:53 GMT+0000 (GMT);other-transaction;303-1988644-5065903;;other-transaction;Shipping label purchase for return;-8.69;;;;25857547152
5332333410;Tue Oct 28 2025 15:33:07 GMT+0000 (GMT);Order;304-6304878-3817141;;ItemPrice;Principal;24.29;;;Amazon.de;25857547152
5332333413;Tue Oct 28 2025 15:33:07 GMT+0000 (GMT);Order;304-6304878-3817141;;ItemPrice;Tax;4.61;;;Amazon.de;25857547152
5332333416;Tue Oct 28 2025 15:33:07 GMT+0000 (GMT);Order;304-6304878-3817141;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332333419;Tue Oct 28 2025 15:33:07 GMT+0000 (GMT);Order;304-6304878-3817141;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332333422;Tue Oct 28 2025 15:33:07 GMT+0000 (GMT);Order;304-6304878-3817141;;ItemFees;Commission;-4.47;;;Amazon.de;25857547152
5332333425;Tue Oct 28 2025 15:33:07 GMT+0000 (GMT);Order;304-6304878-3817141;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25857547152
5332327053;Tue Oct 28 2025 15:33:34 GMT+0000 (GMT);Order;405-0663557-4941100;;ItemPrice;Principal;31.39;;;Amazon.fr;25857968422
5332327056;Tue Oct 28 2025 15:33:34 GMT+0000 (GMT);Order;405-0663557-4941100;;ItemPrice;Shipping;8.9;;;Amazon.fr;25857968422
5332327059;Tue Oct 28 2025 15:33:34 GMT+0000 (GMT);Order;405-0663557-4941100;;ItemFees;Commission;-5.77;;;Amazon.fr;25857968422
5332327062;Tue Oct 28 2025 15:33:34 GMT+0000 (GMT);Order;405-0663557-4941100;;ItemFees;ShippingHB;-1.38;;;Amazon.fr;25857968422
5332327065;Tue Oct 28 2025 15:33:34 GMT+0000 (GMT);Order;405-0663557-4941100;;ItemFees;DigitalServicesFee;-0.14;;;Amazon.fr;25857968422
5332333740;Tue Oct 28 2025 15:33:48 GMT+0000 (GMT);Order;302-5089361-7504365;;ItemPrice;Principal;39.41;;;Amazon.de;25857547152
5332333743;Tue Oct 28 2025 15:33:48 GMT+0000 (GMT);Order;302-5089361-7504365;;ItemPrice;Tax;7.49;;;Amazon.de;25857547152
5332333746;Tue Oct 28 2025 15:33:48 GMT+0000 (GMT);Order;302-5089361-7504365;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332333749;Tue Oct 28 2025 15:33:48 GMT+0000 (GMT);Order;302-5089361-7504365;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332333752;Tue Oct 28 2025 15:33:48 GMT+0000 (GMT);Order;302-5089361-7504365;;ItemFees;Commission;-7.25;;;Amazon.de;25857547152
5332333755;Tue Oct 28 2025 15:33:48 GMT+0000 (GMT);Order;302-5089361-7504365;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25857547152
5332333776;Tue Oct 28 2025 15:34:01 GMT+0000 (GMT);Order;306-4057041-9241133;;ItemPrice;Principal;148.91;;;Amazon.de;25857547152
5332333779;Tue Oct 28 2025 15:34:01 GMT+0000 (GMT);Order;306-4057041-9241133;;ItemPrice;Tax;28.29;;;Amazon.de;25857547152
5332333782;Tue Oct 28 2025 15:34:01 GMT+0000 (GMT);Order;306-4057041-9241133;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332333785;Tue Oct 28 2025 15:34:01 GMT+0000 (GMT);Order;306-4057041-9241133;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332333788;Tue Oct 28 2025 15:34:01 GMT+0000 (GMT);Order;306-4057041-9241133;;ItemFees;Commission;-27.41;;;Amazon.de;25857547152
5332333791;Tue Oct 28 2025 15:34:01 GMT+0000 (GMT);Order;306-4057041-9241133;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25857547152
5332326873;Tue Oct 28 2025 15:34:19 GMT+0000 (GMT);Order;405-7087421-2103526;;ItemPrice;Principal;35.42;;;Amazon.fr;25857968422
5332326876;Tue Oct 28 2025 15:34:19 GMT+0000 (GMT);Order;405-7087421-2103526;;ItemPrice;Tax;7.08;;;Amazon.fr;25857968422
5332326879;Tue Oct 28 2025 15:34:19 GMT+0000 (GMT);Order;405-7087421-2103526;;ItemPrice;Shipping;7.42;;;Amazon.fr;25857968422
5332326882;Tue Oct 28 2025 15:34:19 GMT+0000 (GMT);Order;405-7087421-2103526;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25857968422
5332326885;Tue Oct 28 2025 15:34:19 GMT+0000 (GMT);Order;405-7087421-2103526;;ItemFees;Commission;-6.57;;;Amazon.fr;25857968422
5332326888;Tue Oct 28 2025 15:34:19 GMT+0000 (GMT);Order;405-7087421-2103526;;ItemFees;ShippingHB;-1.39;;;Amazon.fr;25857968422
5332326891;Tue Oct 28 2025 15:34:19 GMT+0000 (GMT);Order;405-7087421-2103526;;ItemFees;DigitalServicesFee;-0.16;;;Amazon.fr;25857968422
5332334157;Tue Oct 28 2025 15:34:20 GMT+0000 (GMT);Order;306-5232548-1206722;;ItemPrice;Principal;23.11;;;Amazon.de;25857547152
5332334160;Tue Oct 28 2025 15:34:20 GMT+0000 (GMT);Order;306-5232548-1206722;;ItemPrice;Tax;4.62;;;Amazon.de;25857547152
5332334163;Tue Oct 28 2025 15:34:20 GMT+0000 (GMT);Order;306-5232548-1206722;;ItemPrice;Shipping;5.42;;;Amazon.de;25857547152
5332334166;Tue Oct 28 2025 15:34:20 GMT+0000 (GMT);Order;306-5232548-1206722;;ItemPrice;ShippingTax;1.08;;;Amazon.de;25857547152
5332334169;Tue Oct 28 2025 15:34:20 GMT+0000 (GMT);Order;306-5232548-1206722;;ItemFees;Commission;-4.24;;;Amazon.de;25857547152
5332334172;Tue Oct 28 2025 15:34:20 GMT+0000 (GMT);Order;306-5232548-1206722;;ItemFees;ShippingHB;-1.01;;;Amazon.de;25857547152
5332335414;Tue Oct 28 2025 15:34:23 GMT+0000 (GMT);Order;305-6691922-1893956;;ItemPrice;Principal;14.71;;;Amazon.de;25857547152
5332335417;Tue Oct 28 2025 15:34:23 GMT+0000 (GMT);Order;305-6691922-1893956;;ItemPrice;Tax;2.79;;;Amazon.de;25857547152
5332335420;Tue Oct 28 2025 15:34:23 GMT+0000 (GMT);Order;305-6691922-1893956;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332335423;Tue Oct 28 2025 15:34:23 GMT+0000 (GMT);Order;305-6691922-1893956;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332335426;Tue Oct 28 2025 15:34:23 GMT+0000 (GMT);Order;305-6691922-1893956;;ItemFees;Commission;-2.7;;;Amazon.de;25857547152
5332335429;Tue Oct 28 2025 15:34:23 GMT+0000 (GMT);Order;305-6691922-1893956;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332136427;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;404-5223067-4677964;;ItemPrice;Principal;12.7;;;Amazon.it;25759506412
5332136430;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;404-5223067-4677964;;ItemPrice;Tax;2.8;;;Amazon.it;25759506412
5332136433;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;404-5223067-4677964;;ItemPrice;Shipping;9.75;;;Amazon.it;25759506412
5332136436;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;404-5223067-4677964;;ItemPrice;ShippingTax;2.15;;;Amazon.it;25759506412
5332136439;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;404-5223067-4677964;;ItemFees;Commission;-2.39;;;Amazon.it;25759506412
5332136442;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;404-5223067-4677964;;ItemFees;ShippingHB;-1.84;;;Amazon.it;25759506412
5332136445;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;404-5223067-4677964;;ItemFees;DigitalServicesFee;-0.08;;;Amazon.it;25759506412
5332136235;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;405-8214224-9490749;;ItemPrice;Principal;21.72;;;Amazon.it;25759506412
5332136238;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;405-8214224-9490749;;ItemPrice;Tax;4.78;;;Amazon.it;25759506412
5332136241;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;405-8214224-9490749;;ItemPrice;Shipping;9.75;;;Amazon.it;25759506412
5332136244;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;405-8214224-9490749;;ItemPrice;ShippingTax;2.15;;;Amazon.it;25759506412
5332136247;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;405-8214224-9490749;;ItemFees;Commission;-4.09;;;Amazon.it;25759506412
5332136250;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;405-8214224-9490749;;ItemFees;ShippingHB;-1.84;;;Amazon.it;25759506412
5332136253;Tue Oct 28 2025 15:34:27 GMT+0000 (GMT);Order;405-8214224-9490749;;ItemFees;DigitalServicesFee;-0.11;;;Amazon.it;25759506412
5332326753;Tue Oct 28 2025 15:34:29 GMT+0000 (GMT);Order;408-1165816-7505940;;ItemPrice;Principal;30.42;;;Amazon.fr;25857968422
5332326756;Tue Oct 28 2025 15:34:29 GMT+0000 (GMT);Order;408-1165816-7505940;;ItemPrice;Tax;6.08;;;Amazon.fr;25857968422
5332326759;Tue Oct 28 2025 15:34:29 GMT+0000 (GMT);Order;408-1165816-7505940;;ItemPrice;Shipping;7.08;;;Amazon.fr;25857968422
5332326762;Tue Oct 28 2025 15:34:29 GMT+0000 (GMT);Order;408-1165816-7505940;;ItemPrice;ShippingTax;1.42;;;Amazon.fr;25857968422
5332326765;Tue Oct 28 2025 15:34:29 GMT+0000 (GMT);Order;408-1165816-7505940;;ItemFees;Commission;-5.65;;;Amazon.fr;25857968422
5332326768;Tue Oct 28 2025 15:34:29 GMT+0000 (GMT);Order;408-1165816-7505940;;ItemFees;ShippingHB;-1.32;;;Amazon.fr;25857968422
5332326771;Tue Oct 28 2025 15:34:29 GMT+0000 (GMT);Order;408-1165816-7505940;;ItemFees;DigitalServicesFee;-0.15;;;Amazon.fr;25857968422
5332335144;Tue Oct 28 2025 15:34:33 GMT+0000 (GMT);Order;028-1738320-4084351;;ItemPrice;Principal;21.43;;;Amazon.de;25857547152
5332335147;Tue Oct 28 2025 15:34:33 GMT+0000 (GMT);Order;028-1738320-4084351;;ItemPrice;Tax;4.29;;;Amazon.de;25857547152
5332335150;Tue Oct 28 2025 15:34:33 GMT+0000 (GMT);Order;028-1738320-4084351;;ItemPrice;Shipping;6.25;;;Amazon.de;25857547152
5332335153;Tue Oct 28 2025 15:34:33 GMT+0000 (GMT);Order;028-1738320-4084351;;ItemPrice;ShippingTax;1.25;;;Amazon.de;25857547152
5332335156;Tue Oct 28 2025 15:34:33 GMT+0000 (GMT);Order;028-1738320-4084351;;ItemFees;Commission;-3.93;;;Amazon.de;25857547152
5332335159;Tue Oct 28 2025 15:34:33 GMT+0000 (GMT);Order;028-1738320-4084351;;ItemFees;ShippingHB;-1.16;;;Amazon.de;25857547152
5332334910;Tue Oct 28 2025 15:34:46 GMT+0000 (GMT);Order;302-1900989-0796369;;ItemPrice;Principal;21.43;;;Amazon.de;25857547152
5332334913;Tue Oct 28 2025 15:34:46 GMT+0000 (GMT);Order;302-1900989-0796369;;ItemPrice;Tax;4.07;;;Amazon.de;25857547152
5332334916;Tue Oct 28 2025 15:34:46 GMT+0000 (GMT);Order;302-1900989-0796369;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332334919;Tue Oct 28 2025 15:34:46 GMT+0000 (GMT);Order;302-1900989-0796369;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332334922;Tue Oct 28 2025 15:34:46 GMT+0000 (GMT);Order;302-1900989-0796369;;ItemFees;Commission;-3.93;;;Amazon.de;25857547152
5332334925;Tue Oct 28 2025 15:34:46 GMT+0000 (GMT);Order;302-1900989-0796369;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332335747;Tue Oct 28 2025 15:34:49 GMT+0000 (GMT);Order;303-7222597-7267503;;ItemPrice;Principal;30.67;;;Amazon.de;25857547152
5332335750;Tue Oct 28 2025 15:34:49 GMT+0000 (GMT);Order;303-7222597-7267503;;ItemPrice;Tax;5.83;;;Amazon.de;25857547152
5332335753;Tue Oct 28 2025 15:34:49 GMT+0000 (GMT);Order;303-7222597-7267503;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332335756;Tue Oct 28 2025 15:34:49 GMT+0000 (GMT);Order;303-7222597-7267503;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332335759;Tue Oct 28 2025 15:34:49 GMT+0000 (GMT);Order;303-7222597-7267503;;ItemFees;Commission;-5.64;;;Amazon.de;25857547152
5332335762;Tue Oct 28 2025 15:34:49 GMT+0000 (GMT);Order;303-7222597-7267503;;ItemFees;ShippingHB;-0.76;;;Amazon.de;25857547152
5332334175;Tue Oct 28 2025 15:34:52 GMT+0000 (GMT);Order;028-3670550-7589112;;ItemPrice;Principal;21.43;;;Amazon.de;25857547152
5332334178;Tue Oct 28 2025 15:34:52 GMT+0000 (GMT);Order;028-3670550-7589112;;ItemPrice;Tax;4.29;;;Amazon.de;25857547152
5332334181;Tue Oct 28 2025 15:34:52 GMT+0000 (GMT);Order;028-3670550-7589112;;ItemPrice;Shipping;6.25;;;Amazon.de;25857547152
5332334184;Tue Oct 28 2025 15:34:52 GMT+0000 (GMT);Order;028-3670550-7589112;;ItemPrice;ShippingTax;1.25;;;Amazon.de;25857547152
5332334187;Tue Oct 28 2025 15:34:52 GMT+0000 (GMT);Order;028-3670550-7589112;;ItemFees;Commission;-3.93;;;Amazon.de;25857547152
5332334190;Tue Oct 28 2025 15:34:52 GMT+0000 (GMT);Order;028-3670550-7589112;;ItemFees;ShippingHB;-1.16;;;Amazon.de;25857547152
5332326894;Tue Oct 28 2025 15:34:58 GMT+0000 (GMT);Order;405-1460501-4325101;;ItemPrice;Principal;37.92;;;Amazon.fr;25857968422
5332326897;Tue Oct 28 2025 15:34:58 GMT+0000 (GMT);Order;405-1460501-4325101;;ItemPrice;Tax;7.58;;;Amazon.fr;25857968422
5332326900;Tue Oct 28 2025 15:34:58 GMT+0000 (GMT);Order;405-1460501-4325101;;ItemPrice;Shipping;7.42;;;Amazon.fr;25857968422
5332326903;Tue Oct 28 2025 15:34:58 GMT+0000 (GMT);Order;405-1460501-4325101;;ItemPrice;ShippingTax;1.48;;;Amazon.fr;25857968422
5332326906;Tue Oct 28 2025 15:34:58 GMT+0000 (GMT);Order;405-1460501-4325101;;ItemFees;Commission;-8.12;;;Amazon.fr;25857968422
5332326909;Tue Oct 28 2025 15:34:58 GMT+0000 (GMT);Order;405-1460501-4325101;;ItemFees;ShippingHB;-1.6;;;Amazon.fr;25857968422
5332326912;Tue Oct 28 2025 15:34:58 GMT+0000 (GMT);Order;405-1460501-4325101;;ItemFees;DigitalServicesFee;-0.2;;;Amazon.fr;25857968422
5332334211;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;Principal;26.47;;;Amazon.de;25857547152
5332334214;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;Tax;5.03;;;Amazon.de;25857547152
5332334217;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;Shipping;1.37;;;Amazon.de;25857547152
5332334220;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;ShippingTax;0.26;;;Amazon.de;25857547152
5332334223;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemFees;Commission;-4.88;;;Amazon.de;25857547152
5332334226;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemFees;ShippingHB;-0.25;;;Amazon.de;25857547152
5332334229;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;Principal;21.43;;;Amazon.de;25857547152
5332334232;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;Tax;4.07;;;Amazon.de;25857547152
5332334235;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;Shipping;1.37;;;Amazon.de;25857547152
5332334238;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;ShippingTax;0.26;;;Amazon.de;25857547152
5332334241;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemFees;Commission;-3.96;;;Amazon.de;25857547152
5332334244;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemFees;ShippingHB;-0.25;;;Amazon.de;25857547152
5332334247;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;Principal;22.61;;;Amazon.de;25857547152
5332334250;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;Tax;4.29;;;Amazon.de;25857547152
5332334253;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;Shipping;1.38;;;Amazon.de;25857547152
5332334256;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemPrice;ShippingTax;0.26;;;Amazon.de;25857547152
5332334259;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemFees;Commission;-4.17;;;Amazon.de;25857547152
5332334262;Tue Oct 28 2025 15:36:11 GMT+0000 (GMT);Order;028-4812196-0320344;;ItemFees;ShippingHB;-0.25;;;Amazon.de;25857547152
5332335729;Tue Oct 28 2025 15:38:08 GMT+0000 (GMT);Order;305-4658260-8817903;;ItemPrice;Principal;34.11;;;Amazon.de;25857547152
5332335732;Tue Oct 28 2025 15:38:08 GMT+0000 (GMT);Order;305-4658260-8817903;;ItemPrice;Tax;6.48;;;Amazon.de;25857547152
5332335735;Tue Oct 28 2025 15:38:08 GMT+0000 (GMT);Order;305-4658260-8817903;;ItemPrice;Shipping;4.12;;;Amazon.de;25857547152
5332335738;Tue Oct 28 2025 15:38:08 GMT+0000 (GMT);Order;305-4658260-8817903;;ItemPrice;ShippingTax;0.78;;;Amazon.de;25857547152
5332335741;Tue Oct 28 2025 15:38:08 GMT+0000 (GMT);Order;305-4658260-8817903;;ItemFees;Commission;-6.28;;;Amazon.de;25857547152
5332335744;Tue Oct 28 2025 15:38:08 GMT+0000 (GMT);Order;305-4658260-8817903;;ItemFees;ShippingHB;-0.77;;;Amazon.de;25857547152
5332335951;Tue Oct 28 2025 15:46:44 GMT+0000 (GMT);Refund;305-0333921-0568363;;ItemPrice;Tax;-5.04;;;Amazon.de;25857547152
5332335954;Tue Oct 28 2025 15:46:44 GMT+0000 (GMT);Refund;305-0333921-0568363;;ItemPrice;Principal;-26.52;;;Amazon.de;25857547152
5332335957;Tue Oct 28 2025 15:46:44 GMT+0000 (GMT);Refund;305-0333921-0568363;;ItemFees;Commission;4.88;;;Amazon.de;25857547152
5332335960;Tue Oct 28 2025 15:46:44 GMT+0000 (GMT);Refund;305-0333921-0568363;;ItemFees;RefundCommission;-0.98;;;Amazon.de;25857547152
